,date,county,state,fips,cases,deaths,new_cases,new_deaths,roll_new_cases,roll_new_deaths
489387,2020-09-01,Contra Costa,California,6013.0,14035,179,97.0,4.0,130.28571428571428,1.1428571428571428
492620,2020-09-02,Contra Costa,California,6013.0,14111,183,76.0,4.0,121.71428571428571,1.5714285714285714
495854,2020-09-03,Contra Costa,California,6013.0,14212,183,101.0,0.0,116.28571428571429,1.4285714285714286
499087,2020-09-04,Contra Costa,California,6013.0,14411,186,199.0,3.0,121.28571428571429,1.8571428571428572
502321,2020-09-05,Contra Costa,California,6013.0,14527,186,116.0,0.0,118.14285714285714,1.8571428571428572
505555,2020-09-06,Contra Costa,California,6013.0,14527,186,0.0,0.0,103.57142857142857,1.5714285714285714
508787,2020-09-07,Contra Costa,California,6013.0,14712,187,185.0,1.0,110.57142857142857,1.7142857142857142
512020,2020-09-08,Contra Costa,California,6013.0,14712,187,0.0,0.0,96.71428571428571,1.1428571428571428
515253,2020-09-09,Contra Costa,California,6013.0,14885,187,173.0,0.0,110.57142857142857,0.5714285714285714
518488,2020-09-10,Contra Costa,California,6013.0,14966,188,81.0,1.0,107.71428571428571,0.7142857142857143
521725,2020-09-11,Contra Costa,California,6013.0,15058,189,92.0,1.0,92.42857142857143,0.42857142857142855
524961,2020-09-12,Contra Costa,California,6013.0,15203,191,145.0,2.0,96.57142857142857,0.7142857142857143
528197,2020-09-13,Contra Costa,California,6013.0,15351,192,148.0,1.0,117.71428571428571,0.8571428571428571
531434,2020-09-14,Contra Costa,California,6013.0,15424,192,73.0,0.0,101.71428571428571,0.7142857142857143
534669,2020-09-15,Contra Costa,California,6013.0,15489,194,65.0,2.0,111.0,1.0
537905,2020-09-16,Contra Costa,California,6013.0,15544,197,55.0,3.0,94.14285714285714,1.4285714285714286
541142,2020-09-17,Contra Costa,California,6013.0,15640,198,96.0,1.0,96.28571428571429,1.4285714285714286
544378,2020-09-18,Contra Costa,California,6013.0,15734,199,94.0,1.0,96.57142857142857,1.4285714285714286
547616,2020-09-19,Contra Costa,California,6013.0,15835,199,101.0,0.0,90.28571428571429,1.1428571428571428
550855,2020-09-20,Contra Costa,California,6013.0,15958,201,123.0,2.0,86.71428571428571,1.2857142857142858
554094,2020-09-21,Contra Costa,California,6013.0,16056,201,98.0,0.0,90.28571428571429,1.2857142857142858
557331,2020-09-22,Contra Costa,California,6013.0,16156,202,100.0,1.0,95.28571428571429,1.1428571428571428
560567,2020-09-23,Contra Costa,California,6013.0,16238,204,82.0,2.0,99.14285714285714,1.0
563806,2020-09-24,Contra Costa,California,6013.0,16327,204,89.0,0.0,98.14285714285714,0.8571428571428571
567046,2020-09-25,Contra Costa,California,6013.0,16469,205,142.0,1.0,105.0,0.8571428571428571
570288,2020-09-26,Contra Costa,California,6013.0,16572,205,103.0,0.0,105.28571428571429,0.8571428571428571
573530,2020-09-27,Contra Costa,California,6013.0,16640,206,68.0,1.0,97.42857142857143,0.7142857142857143
576773,2020-09-28,Contra Costa,California,6013.0,16702,206,62.0,0.0,92.28571428571429,0.7142857142857143
580014,2020-09-29,Contra Costa,California,6013.0,16793,207,91.0,1.0,91.0,0.7142857142857143
583253,2020-09-30,Contra Costa,California,6013.0,16896,209,103.0,2.0,94.0,0.7142857142857143
586493,2020-10-01,Contra Costa,California,6013.0,16973,209,77.0,0.0,92.28571428571429,0.7142857142857143
589734,2020-10-02,Contra Costa,California,6013.0,17069,211,96.0,2.0,85.71428571428571,0.8571428571428571
592974,2020-10-03,Contra Costa,California,6013.0,17159,211,90.0,0.0,83.85714285714286,0.8571428571428571
596216,2020-10-04,Contra Costa,California,6013.0,17263,212,104.0,1.0,89.0,0.8571428571428571
599459,2020-10-05,Contra Costa,California,6013.0,17322,213,59.0,1.0,88.57142857142857,1.0
602702,2020-10-06,Contra Costa,California,6013.0,17322,213,0.0,0.0,75.57142857142857,0.8571428571428571
605944,2020-10-07,Contra Costa,California,6013.0,17322,218,0.0,5.0,60.857142857142854,1.2857142857142858
609187,2020-10-08,Contra Costa,California,6013.0,17346,224,24.0,6.0,53.285714285714285,2.142857142857143
612429,2020-10-09,Contra Costa,California,6013.0,17418,227,72.0,3.0,49.857142857142854,2.2857142857142856
615670,2020-10-10,Contra Costa,California,6013.0,17487,228,69.0,1.0,46.857142857142854,2.4285714285714284
